"trimester","ADM1_ES","ADM2_ES","download_speed_change","upload_speed_change"
4,"Narino","Providencia",4.20633333333333,0.717333333333333
4,"Narino","Puerres",1.23351428571429,0.4432
4,"Narino","Pupiales",3.92770017857143,1.84882517857143
4,"Narino","Ricaurte",3.95756923076923,6.09423076923077
4,"Narino","Samaniego",-0.557948421052632,-0.734568421052632
4,"Narino","San Andres de Tumaco",-1.65532362068965,-0.708390862068966
4,"Narino","San Bernardo",-1.5648125,-1.32915625
4,"Narino","San Lorenzo",1.97406058823529,1.73588588235294
4,"Narino","San Pablo",-2.85433088235294,0.114161764705882
4,"Narino","San Pedro de Cartago",1.439931,0.5553435
4,"Narino","Sandona",0.843903703703704,0.850833333333333
4,"Narino","Santa Barbara",-5.86026315789474,0.0937368421052631
4,"Narino","Santacruz",-17.78675,-2.301
4,"Narino","Sapuyes",4.1916,3.5962
4,"Narino","Taminango",-1.76123333333333,-4.923
4,"Narino","Tangua",-2.57307936507936,-2.81472396825396
4,"Narino","Tuquerres",0.314442424242424,0.931565
4,"Narino","Yacuanquer",-0.917911764705883,-0.0674999999999999
4,"Norte de Santander","Abrego",-1.33876767676768,-0.852646464646464
4,"Norte de Santander","Arboledas",-7.68013333333334,2.83526666666667
4,"Norte de Santander","Bochalema",4.08115294117647,3.44448176470588
4,"Norte de Santander","Bucarasica",4.76284833333333,5.55133333333333
4,"Norte de Santander","Cachira",0,0
4,"Norte de Santander","Cacota",23.1440166666666,12.0430166666666
4,"Norte de Santander","Chinacota",2.86851764731945,1.2678274745237
4,"Norte de Santander","Chitaga",-0.366,-0.561875
4,"Norte de Santander","Cucutilla",-10.4054166666667,-0.902749999999999
4,"Norte de Santander","Durania",-1.23396666666667,0.817499999999999
4,"Norte de Santander","El Carmen",0,0
4,"Norte de Santander","El Tarra",-0.899768131868131,-0.433639802197802
4,"Norte de Santander","El Zulia",2.66932456140351,-0.0912565789473687
4,"Norte de Santander","Gramalote",20.3595,16.895
4,"Norte de Santander","Hacari",-3.182,-2.3535
4,"Norte de Santander","Herran",21.0970499999999,4.54165000000021
4,"Norte de Santander","La Esperanza",-5.79492156862745,-5.32871078431373
4,"Norte de Santander","La Playa",42.683,44.425
4,"Norte de Santander","Labateca",0.496499999999999,-2.274
4,"Norte de Santander","Los Patios",0.684757769511084,-0.128261680838136
4,"Norte de Santander","Lourdes",7.739,20.1225
4,"Norte de Santander","Mutiscua",0.701749999999999,3.66025
4,"Norte de Santander","Ocana",-1.45407108317215,-0.611413771760155
4,"Norte de Santander","Pamplona",0.599703296703297,-1.14156318681319
4,"Norte de Santander","Pamplonita",0.860413333333334,1.41713733333333
4,"Norte de Santander","Puerto Santander",2.36533333333333,1.37286666666667
4,"Norte de Santander","Ragonvalia",20.506,12.797
4,"Norte de Santander","Salazar",0.577,-0.484875000000001
4,"Norte de Santander","San Calixto",6.9175,0.837333333333333
4,"Norte de Santander","San Cayetano",-40.1518695652174,-36.3867391304348
4,"Norte de Santander","San Jose de Cucuta",0.494164910545244,0.385854532374102
4,"Norte de Santander","Santiago",17.3421666666667,15.7215
4,"Norte de Santander","Sardinata",3.09927450980392,-2.10158263305322
4,"Norte de Santander","Silos",-4.43071111111111,-4.59242222222222
4,"Norte de Santander","Teorama",1.18033333333333,0.828214285714285
4,"Norte de Santander","Tibu",0.980990249187432,0.539887053087758
4,"Norte de Santander","Toledo",-0.551188888888904,-3.00211111111111
4,"Norte de Santander","Villa Caro",11.868,-6.926
4,"Norte de Santander","Villa del Rosario",6.5879044957983,3.97760800420171
4,"Putumayo","Colon",-0.787283400809716,-1.70117813765182
4,"Putumayo","Mocoa",0.467419658869396,0.492772485380117
4,"Putumayo","Orito",-3.7118216374269,-0.89759649122807
4,"Putumayo","Puerto Asis",-2.16029093567251,1.10733406432749
4,"Putumayo","Puerto Caicedo",-0.668923076923077,-0.260692307692308
4,"Putumayo","Puerto Guzman",12.2584277777778,10.9142333333333
4,"Putumayo","Puerto Leguizamo",-6.64144444444445,0.630888888888889
4,"Putumayo","San Francisco",-2.27381263157895,-1.86810736842105
4,"Putumayo","San Miguel",8.98961538461538,5.44969230769231
4,"Putumayo","Santiago",-15.8597142857143,-15.685
4,"Putumayo","Sibundoy",-2.78523684210526,-1.30677543859649
4,"Putumayo","Valle del Guamuez",-1.04312938596491,0.455877192982456
4,"Putumayo","Villagarzon",0.40895652173913,0.686304347826088
4,"Quindio","Armenia",-0.668968157894737,-10.0933157894737
4,"Quindio","Buenavista",5.65611111111111,0.159555555555555
4,"Quindio","Calarca",1.01882378472222,0.4776565625
4,"Quindio","Circasia",0.683022556390979,0.203524644945698
4,"Quindio","Cordoba",-4.87660248447205,-2.51894099378882
4,"Quindio","Filandia",-0.647795801724138,-0.489720801724138
4,"Quindio","Genova",2.76886666666667,3.34033933333333
4,"Quindio","La Tebaida",-2.42708937437935,-2.09635486593842
4,"Quindio","Montenegro",0.121636888528139,0.0146525865800866
4,"Quindio","Pijao",-5.00032833333333,2.99108333333333
4,"Quindio","Quimbaya",-1.4969513578047,-0.197249586600142
4,"Quindio","Salento",-2.25381097560976,-0.0115277777777778
4,"Risaralda","Apia",1.28141666666667,0.119666666666666
4,"Risaralda","Balboa",8.66883333333333,5.17591666666667
4,"Risaralda","Belen de Umbria",-4.73175882352941,0.370817647058823
4,"Risaralda","Dosquebradas",2.14715941463415,0.526475252032521
4,"Risaralda","Guatica",1.4285119047619,1.42533333333333
4,"Risaralda","La Celia",12.087,7.885
4,"Risaralda","La Virginia",-1.9155,-1.54619230769231
4,"Risaralda","Marsella",1.02788571428571,0.0530571428571429
4,"Risaralda","Mistrato",1.54966666666667,1.61291666666667
4,"Risaralda","Pereira",0.281508572091942,-0.331430255729874
4,"Risaralda","Pueblo Rico",-3.29803791666667,-0.993541666666667
4,"Risaralda","Quinchia",-0.429600000000001,-1.075465
4,"Risaralda","Santa Rosa de Cabal",2.44966455659537,0.9028206684492
4,"Risaralda","Santuario",-1.80836666666667,-2.57831666666667
4,"Santander","Aguada",0,0
4,"Santander","Albania",-6.57607894736842,-0.521763157894737
4,"Santander","Aratoca",2.10873585858586,4.70354242424242
4,"Santander","Barbosa",-5.95897640117994,-3.06375672392851
4,"Santander","Barichara",-2.48978690080683,0.0100987185571899
4,"Santander","Barrancabermeja",-0.982381604938276,-1.15250956790122
4,"Santander","Betulia",1.18361538461538,3.40057692307692
4,"Santander","Bolivar",5.50513043478261,3.1346149068323
4,"Santander","Bucaramanga",0.890308029556646,1.18404857536946
4,"Santander","Cabrera",-3.954625,4.661375
4,"Santander","California",0.317666666666667,1.48766666666667
4,"Santander","Capitanejo",-13.5643,1.4404
4,"Santander","Carcasi",18.5995,12.4135
4,"Santander","Cepita",10.6763333333333,16.995
4,"Santander","Cerrito",4.90633333333333,4.196
4,"Santander","Charala",-3.83628431372549,-4.56683333333333
4,"Santander","Chima",-8.8535,-15.3816666666667
4,"Santander","Chipata",-11.329,-9.54233333333333
4,"Santander","Cimitarra",4.56269342105263,0.948464657894737
4,"Santander","Concepcion",-5.13104166666667,1.620125
4,"Santander","Confines",3.56898589285714,2.79675375
4,"Santander","Contratacion",-6.498,-12.555
4,"Santander","Coromoro",17.2955,19.54
4,"Santander","Curiti",-0.0638900000000007,-0.766136764705883
4,"Santander","El Carmen de Chucuri",3.678825,2.829664
4,"Santander","El Penon",-14.0455,-7.87283333333333
4,"Santander","El Playon",-4.22925,-2.030275
4,"Santander","Encino",-9.096,-6.053
4,"Santander","Enciso",-9.18816666666667,-1.64883333333333
4,"Santander","Florian",-1.006,-4.29164285714286
4,"Santander","Floridablanca",1.02208984098018,1.56458563607926
4,"Santander","Galan",-3.6132,-2.6451
4,"Santander","Gambita",-4.6872,1.02
4,"Santander","Giron",-1.07924712686567,-0.270674622201489
4,"Santander","Guaca",4.689375,5.5385
4,"Santander","Guadalupe",15.7975924242424,5.44075757575758
4,"Santander","Guapota",-3.04821428571428,3.13139285714286
4,"Santander","Guavata",-0.5417,-0.4958
4,"Santander","Guepsa",-6.1263,-21.7601499999999
4,"Santander","Hato",-3.19173333333333,-3.93653333333333
4,"Santander","Jesus Maria",-0.837599999999999,-0.2236
4,"Santander","Jordan",0,0
4,"Santander","La Belleza",-2.68855882352941,-2.28302941176471
4,"Santander","La Paz",7.38260714285714,5.01561904761905
4,"Santander","Landazuri",0.749947368421052,-2.31495488721805
4,"Santander","Lebrija",1.61074142573274,0.381600586189766
4,"Santander","Los Santos",0.266728378271214,1.00516189664288
4,"Santander","Macaravita",0,0
4,"Santander","Malaga",-8.05201709401709,-4.34408811965809
4,"Santander","Matanza",2.12738095238095,-0.822301587301588
4,"Santander","Mogotes",-2.17663043478261,-7.27669875776397
4,"Santander","Molagavita",-0.366,-1.4945
4,"Santander","Ocamonte",-4.25011904761905,-3.05492857142857
4,"Santander","Oiba",3.57068741935484,4.60588258064516
4,"Santander","Onzaga",-0.3566,0.1044
4,"Santander","Palmar",-2.29393333333333,-5.79446666666667
4,"Santander","Palmas del Socorro",-0.80975,-0.688410714285714
4,"Santander","Paramo",2.0395,-1.7928
4,"Santander","Piedecuesta",-2.35555500641849,-1.8212538656786
4,"Santander","Pinchote",-0.622315789473684,0.864129858299593
4,"Santander","Puente Nacional",-3.62208193277311,-2.05129243697477
4,"Santander","Puerto Parra",0.621100000000002,10.371055
4,"Santander","Puerto Wilches",-2.37547222222222,-1.64414351851852
4,"Santander","Rionegro",-13.0796064986737,-10.2958221736325
4,"Santander","Sabana de Torres",-0.444662048490846,-0.846927906976738
4,"Santander","San Andres",4.9898947368421,1.45454385964912
4,"Santander","San Benito",33.581,-0.309066666666666
4,"Santander","San Gil",0.528716009640438,1.34758129624805
4,"Santander","San Joaquin",1.80633333333333,2.27316666666667
4,"Santander","San Jose de Miranda",3.0952,1.63607666666667
4,"Santander","San Miguel",22.2803846153846,22.5773076923077
4,"Santander","San Vicente de Chucuri",0.55849253968254,0.292
4,"Santander","Santa Barbara",-1.63231578947368,-1.17112280701754
4,"Santander","Santa Helena del Opon",10.182,17.4605
4,"Santander","Simacota",-2.82291341991342,-1.56484705627706
4,"Santander","Socorro",-0.343420522217133,-0.735812185066422
4,"Santander","Suaita",0.159018099547511,1.09445248868778
4,"Santander","Sucre",2.43933333333333,2.25091666666667
4,"Santander","Surata",2.82125,6.28775
4,"Santander","Tona",6.45016666666667,4.27955
4,"Santander","Valle de San Jose",-6.5891875,-5.72670833333333
4,"Santander","Velez",-3.40836904761905,-2.526125
4,"Santander","Vetas",0.923,0.140666666666667
4,"Santander","Villanueva",0.434275303643725,3.55398380566802
4,"Santander","Zapatoca",3.70695798319328,4.94726344537815
4,"Sucre","Buenavista",-4.74977777777778,0.988977777777778
4,"Sucre","Caimito",7.9555,8.405
4,"Sucre","Chalan",4.63875,7.9935
4,"Sucre","Coloso",23.965,26.696
4,"Sucre","Corozal",0.0558220211161373,-1.25182051282051
4,"Sucre","Covenas",1.35419494047619,3.65555803571429
4,"Sucre","El Roble",5.778,7.7925
4,"Sucre","Galeras",0,0
4,"Sucre","Guaranda",0,0
4,"Sucre","La Union",20.4407254901961,18.5733137254902
4,"Sucre","Los Palmitos",2.21925,0.873375
4,"Sucre","Majagual",4.38415714285714,0.220342857142857
4,"Sucre","Morroa",-1.91690025575448,-0.57118925831202
4,"Sucre","Ovejas",0.860222222222222,-1.63525555555556
4,"Sucre","Palmito",-0.161054545454546,0.665527272727273
4,"Sucre","Sampues",-0.907713712910986,-0.668379174017633
4,"Sucre","San Benito Abad",19.7884,8.2448
4,"Sucre","San Jose de Toluviejo",0.80327149321267,-0.812176470588235
4,"Sucre","San Juan de Betulia",6.3006,7.48645
4,"Sucre","San Luis de Since",4.615503,-0.2938
4,"Sucre","San Marcos",6.30096929824561,0.307583333333333
4,"Sucre","San Onofre",4.67595833333333,0.881708333333333
4,"Sucre","San Pedro",2.58832411067194,4.05464557312253
4,"Sucre","Santiago de Tolu",-0.0874487179487184,0.0471227106227108
4,"Sucre","Sincelejo",-1.48699452920327,-1.85626879334258
4,"Sucre","Sucre",9.90403205128205,-3.58653205128205
4,"Tolima","Alpujarra",3.3068,1.9962
4,"Tolima","Alvarado",-2.964875,-3.3295625
4,"Tolima","Ambalema",6.59386666666667,8.0656
4,"Tolima","Anzoategui",3.51481666666667,9.23671249999999
4,"Tolima","Armero",0,0
4,"Tolima","Ataco",9.63893076923077,0.849364538461539
4,"Tolima","Cajamarca",-0.0785555555555559,-0.143333333333333
4,"Tolima","Carmen de Apicala",-4.89508460526316,0.60696802631579
4,"Tolima","Casabianca",0,0
4,"Tolima","Chaparral",-0.964887719298246,-0.0456350877192981
4,"Tolima","Coello",2.80115476190476,2.5615025
4,"Tolima","Coyaima",-6.08025,3.07375
4,"Tolima","Cunday",13.034,2.761
4,"Tolima","Dolores",-10.218,-12.5078999999997
4,"Tolima","Espinal",-1.63384034539474,-0.466830008223684
4,"Tolima","Falan",-5.88072222222222,-7.81023492063489
4,"Tolima","Flandes",1.89985849686028,-0.186668147566719
4,"Tolima","Fresno",-1.51888636363636,-0.626189393939394
4,"Tolima","Guamo",-1.71459188034188,0.304457264957265
4,"Tolima","Herveo",4.55725,8.4472575
4,"Tolima","Honda",0.639818681318681,0.384932472527473
4,"Tolima","Ibague",0.573912288842774,-0.0267469804406328
4,"Tolima","Icononzo",1.98369230769231,-1.57254700854701
4,"Tolima","Lerida",3.29765909090909,1.980875
4,"Tolima","Libano",-0.0831339285714288,0.366383928571429
4,"Tolima","Melgar",0.430558098693758,1.15887525399129
4,"Tolima","Murillo",12.2845,16.5115
4,"Tolima","Natagaima",1.12725,-0.0185
4,"Tolima","Ortega",8.652625,3.155375
4,"Tolima","Palocabildo",-3.8115,8.17621428571429
4,"Tolima","Piedras",0.446721719457013,-0.454158371040724
4,"Tolima","Planadas",0.683030303030304,-10.3045893939393
4,"Tolima","Prado",-0.813928571428572,-1.11392857142857
4,"Tolima","Purificacion",2.23559523809524,-2.69412857142857
4,"Tolima","Rioblanco",-8.3302,0.2986
4,"Tolima","Roncesvalles",7.45375,2.2835
4,"Tolima","Rovira",-0.699966666666667,-2.46805
4,"Tolima","Saldana",5.44995454545455,-1.48488494318177
4,"Tolima","San Antonio",3.43341666666667,4.76683333333333
4,"Tolima","San Luis",-1.03085576923077,4.52947115384615
4,"Tolima","San Sebastian de Mariquita",-3.36574703703704,-1.23490851851852
4,"Tolima","Santa Isabel",11.533,5.629
4,"Tolima","Suarez",-1.8033125,-4.624221875
4,"Tolima","Valle de San Juan",21.9613333333333,6.24233333333333
4,"Tolima","Venadillo",4.33995833333333,5.35012916666667
4,"Tolima","Villahermosa",1.80685714285714,-2.0565
4,"Tolima","Villarrica",29.855,11.758
4,"Valle del Cauca","Alcala",0.753810185185185,0.388393518518519
4,"Valle del Cauca","Andalucia",-1.35819951923077,-1.21913586538461
4,"Valle del Cauca","Ansermanuevo",-2.11566666666667,-1.23813333333333
4,"Valle del Cauca","Argelia",4.35372222222222,2.31753703703704
4,"Valle del Cauca","Bolivar",-3.35965384615385,-3.6243021978022
4,"Valle del Cauca","Buenaventura",-0.783635332025778,-0.154251738582234
4,"Valle del Cauca","Bugalagrande",0.470146825396825,0.836624087301587
4,"Valle del Cauca","Caicedonia",-0.518008006379585,-0.593827767145136
4,"Valle del Cauca","Cali",1.22823535585318,1.30572179805626
4,"Valle del Cauca","Calima",-0.910260447670902,-0.227564585601936
4,"Valle del Cauca","Candelaria",0.592518428852366,0.402694643910662
4,"Valle del Cauca","Cartago",2.45550638554217,-0.00969879518072325
4,"Valle del Cauca","Dagua",1.26005033934824,0.734103843253433
4,"Valle del Cauca","El Aguila",0,0
4,"Valle del Cauca","El Cairo",-8.24864285714286,-7.7355
4,"Valle del Cauca","El Cerrito",2.14693782877317,0.108955516328332
4,"Valle del Cauca","El Dovio",3.22533333333333,2.42233333333333
4,"Valle del Cauca","Florida",0.23632660968661,-0.866663418803419
4,"Valle del Cauca","Ginebra",-0.2658635891748,2.66341369565217
4,"Valle del Cauca","Guacari",-0.720040404040404,-0.492562727272727
4,"Valle del Cauca","Guadalajara de Buga",0.34308483974359,0.16083041958042
4,"Valle del Cauca","Jamundi",0.484086814764172,-0.183915259876947
4,"Valle del Cauca","La Cumbre",1.76119274423338,0.561611272048847
4,"Valle del Cauca","La Union",-17.2502702702703,-17.9756216216216
4,"Valle del Cauca","La Victoria",-25.6260625,-32.53425
4,"Valle del Cauca","Obando",4.00358461538462,1.06776923076923
4,"Valle del Cauca","Palmira",-0.777788029841394,0.117447070389247
4,"Valle del Cauca","Pradera",0.202879219385868,0.498890862005179
4,"Valle del Cauca","Restrepo",-1.41333684210526,-1.77105263157895
4,"Valle del Cauca","Riofrio",-4.8595,-1.39692307692308
4,"Valle del Cauca","Roldanillo",-1.31817045454545,-0.187319584415584
4,"Valle del Cauca","San Pedro",-3.57593280632411,-4.32120948616601
4,"Valle del Cauca","Sevilla",-1.00133647058824,1.393952239819
4,"Valle del Cauca","Toro",1.05931203007519,0.214251879699248
4,"Valle del Cauca","Trujillo",3.39277148148148,0.966468888888889
4,"Valle del Cauca","Tulua",0.89091324074074,0.589565234454638
4,"Valle del Cauca","Ulloa",2.13760166666667,0.740798076923077
4,"Valle del Cauca","Versalles",-4.6667,-6.3543
4,"Valle del Cauca","Vijes",-0.60341,0.495321111111111
4,"Valle del Cauca","Yotoco",-2.40131333333333,-2.55318
4,"Valle del Cauca","Yumbo",0.613636995728525,1.89321430113907
4,"Valle del Cauca","Zarzal",-0.315618725868726,0.788273166023166
4,"Vichada","La Primavera",-0.56175,-0.07325
4,"Vichada","Santa Rosalia",-0.0909166666666666,-0.19325
